platform,source_name,article_id,published_at,title,summary,category,url,date
rss,N12 News,151,2023-09-01 11:23:00,IDF reports 37 rockets intercepted over Sderot,Simulated article summary for category 'security' from N12 News.,security,https://n12news.co.il/article/151,2023-09-01
rss,N12 News,152,2023-09-01 18:17:00,Cabinet emergency session addresses ground operation,Simulated article summary for category 'politics' from N12 News.,politics,https://n12news.co.il/article/152,2023-09-01
rss,N12 News,153,2023-09-01 06:18:00,Home Front Command updates shelter protocols for Ashdod,Simulated article summary for category 'home_front' from N12 News.,home_front,https://n12news.co.il/article/153,2023-09-01
rss,N12 News,154,2023-09-01 09:46:00,Home Front Command updates shelter protocols for Beer Sheva,Simulated article summary for category 'home_front' from N12 News.,home_front,https://n12news.co.il/article/154,2023-09-01
rss,N12 News,155,2023-09-01 19:36:00,World leaders react to latest developments in Israel-Gaza war,Simulated article summary for category 'international' from N12 News.,international,https://n12news.co.il/article/155,2023-09-01
rss,N12 News,156,2023-09-01 14:54:00,BREAKING: Situation escalates as sirens sound in Ashdod,Simulated article summary for category 'breaking_news' from N12 News.,breaking_news,https://n12news.co.il/article/156,2023-09-01
rss,N12 News,157,2023-09-01 21:17:00,Families demand updates on 35 hostages held in Gaza,Simulated article summary for category 'hostages' from N12 News.,hostages,https://n12news.co.il/article/157,2023-09-01
rss,N12 News,158,2023-09-01 11:05:00,IDF reports 4 rockets intercepted over Sderot,Simulated article summary for category 'security' from N12 News.,security,https://n12news.co.il/article/158,2023-09-01
rss,N12 News,159,2023-09-01 08:02:00,Families demand updates on 45 hostages held in Gaza,Simulated article summary for category 'hostages' from N12 News.,hostages,https://n12news.co.il/article/159,2023-09-01
rss,N12 News,160,2023-09-01 14:26:00,Families demand updates on 37 hostages held in Gaza,Simulated article summary for category 'hostages' from N12 News.,hostages,https://n12news.co.il/article/160,2023-09-01
rss,N12 News,161,2023-09-01 18:28:00,IDF reports 27 rockets intercepted over Ashkelon,Simulated article summary for category 'security' from N12 News.,security,https://n12news.co.il/article/161,2023-09-01
rss,N12 News,162,2023-09-01 18:52:00,Home Front Command updates shelter protocols for Sderot,Simulated article summary for category 'home_front' from N12 News.,home_front,https://n12news.co.il/article/162,2023-09-01
rss,N12 News,163,2023-09-01 17:32:00,Cabinet emergency session addresses ceasefire negotiations,Simulated article summary for category 'politics' from N12 News.,politics,https://n12news.co.il/article/163,2023-09-01
rss,N12 News,164,2023-09-01 17:00:00,IDF reports 33 rockets intercepted over Sderot,Simulated article summary for category 'security' from N12 News.,security,https://n12news.co.il/article/164,2023-09-01
rss,N12 News,165,2023-09-01 14:37:00,BREAKING: Situation escalates as sirens sound in Beer Sheva,Simulated article summary for category 'breaking_news' from N12 News.,breaking_news,https://n12news.co.il/article/165,2023-09-01
rss,N12 News,166,2023-09-01 19:17:00,World leaders react to latest developments in Israel-Gaza war,Simulated article summary for category 'international' from N12 News.,international,https://n12news.co.il/article/166,2023-09-01
rss,N12 News,167,2023-09-01 23:20:00,Home Front Command updates shelter protocols for Jerusalem,Simulated article summary for category 'home_front' from N12 News.,home_front,https://n12news.co.il/article/167,2023-09-01
rss,N12 News,168,2023-09-01 17:46:00,Families demand updates on 31 hostages held in Gaza,Simulated article summary for category 'hostages' from N12 News.,hostages,https://n12news.co.il/article/168,2023-09-01
rss,N12 News,169,2023-09-01 14:57:00,IDF reports 47 rockets intercepted over Tel Aviv,Simulated article summary for category 'security' from N12 News.,security,https://n12news.co.il/article/169,2023-09-01
rss,N12 News,170,2023-09-01 23:33:00,IDF reports 13 rockets intercepted over Tel Aviv,Simulated article summary for category 'security' from N12 News.,security,https://n12news.co.il/article/170,2023-09-01
rss,N12 News,171,2023-09-01 21:12:00,Families demand updates on 31 hostages held in Gaza,Simulated article summary for category 'hostages' from N12 News.,hostages,https://n12news.co.il/article/171,2023-09-01
rss,Kan News,172,2023-09-01 16:37:00,IDF reports 32 rockets intercepted over Jerusalem,Simulated article summary for category 'security' from Kan News.,security,https://kannews.co.il/article/172,2023-09-01
rss,Kan News,173,2023-09-01 21:58:00,Home Front Command updates shelter protocols for Ashkelon,Simulated article summary for category 'home_front' from Kan News.,home_front,https://kannews.co.il/article/173,2023-09-01
rss,Kan News,174,2023-09-01 11:10:00,IDF reports 33 rockets intercepted over Ashkelon,Simulated article summary for category 'security' from Kan News.,security,https://kannews.co.il/article/174,2023-09-01
rss,Kan News,175,2023-09-01 17:01:00,Families demand updates on 47 hostages held in Gaza,Simulated article summary for category 'hostages' from Kan News.,hostages,https://kannews.co.il/article/175,2023-09-01
rss,Kan News,176,2023-09-01 17:03:00,IDF reports 17 rockets intercepted over Tel Aviv,Simulated article summary for category 'security' from Kan News.,security,https://kannews.co.il/article/176,2023-09-01
rss,Kan News,177,2023-09-01 10:12:00,World leaders react to latest developments in Israel-Gaza war,Simulated article summary for category 'international' from Kan News.,international,https://kannews.co.il/article/177,2023-09-01
rss,Kan News,178,2023-09-01 08:23:00,BREAKING: Situation escalates as sirens sound in Beer Sheva,Simulated article summary for category 'breaking_news' from Kan News.,breaking_news,https://kannews.co.il/article/178,2023-09-01
rss,Kan News,179,2023-09-01 06:09:00,World leaders react to latest developments in Israel-Gaza war,Simulated article summary for category 'international' from Kan News.,international,https://kannews.co.il/article/179,2023-09-01
rss,Kan News,180,2023-09-01 08:25:00,BREAKING: Situation escalates as sirens sound in Sderot,Simulated article summary for category 'breaking_news' from Kan News.,breaking_news,https://kannews.co.il/article/180,2023-09-01
rss,Kan News,181,2023-09-01 23:07:00,Families demand updates on 42 hostages held in Gaza,Simulated article summary for category 'hostages' from Kan News.,hostages,https://kannews.co.il/article/181,2023-09-01
rss,Kan News,182,2023-09-01 23:45:00,IDF reports 46 rockets intercepted over Ashdod,Simulated article summary for category 'security' from Kan News.,security,https://kannews.co.il/article/182,2023-09-01
rss,Kan News,183,2023-09-01 08:01:00,BREAKING: Situation escalates as sirens sound in Ashdod,Simulated article summary for category 'breaking_news' from Kan News.,breaking_news,https://kannews.co.il/article/183,2023-09-01
rss,Kan News,184,2023-09-01 13:15:00,Cabinet emergency session addresses Hamas leadership,Simulated article summary for category 'politics' from Kan News.,politics,https://kannews.co.il/article/184,2023-09-01
rss,Kan News,185,2023-09-01 12:42:00,Families demand updates on 22 hostages held in Gaza,Simulated article summary for category 'hostages' from Kan News.,hostages,https://kannews.co.il/article/185,2023-09-01
rss,Kan News,186,2023-09-01 21:28:00,Cabinet emergency session addresses Hamas leadership,Simulated article summary for category 'politics' from Kan News.,politics,https://kannews.co.il/article/186,2023-09-01
rss,Kan News,187,2023-09-01 11:33:00,Families demand updates on 11 hostages held in Gaza,Simulated article summary for category 'hostages' from Kan News.,hostages,https://kannews.co.il/article/187,2023-09-01
rss,Kan News,188,2023-09-01 16:52:00,IDF reports 43 rockets intercepted over Sderot,Simulated article summary for category 'security' from Kan News.,security,https://kannews.co.il/article/188,2023-09-01
rss,Kan News,189,2023-09-01 17:59:00,Home Front Command updates shelter protocols for Ashkelon,Simulated article summary for category 'home_front' from Kan News.,home_front,https://kannews.co.il/article/189,2023-09-01
rss,Kan News,190,2023-09-01 16:29:00,Home Front Command updates shelter protocols for Ashkelon,Simulated article summary for category 'home_front' from Kan News.,home_front,https://kannews.co.il/article/190,2023-09-01
rss,Kan News,191,2023-09-01 20:26:00,Cabinet emergency session addresses ceasefire negotiations,Simulated article summary for category 'politics' from Kan News.,politics,https://kannews.co.il/article/191,2023-09-01
rss,Kan News,192,2023-09-01 15:45:00,Cabinet emergency session addresses hostage deal,Simulated article summary for category 'politics' from Kan News.,politics,https://kannews.co.il/article/192,2023-09-01
rss,Kan News,193,2023-09-01 16:00:00,IDF reports 3 rockets intercepted over Beer Sheva,Simulated article summary for category 'security' from Kan News.,security,https://kannews.co.il/article/193,2023-09-01
rss,Kan News,194,2023-09-01 17:56:00,World leaders react to latest developments in Israel-Gaza war,Simulated article summary for category 'international' from Kan News.,international,https://kannews.co.il/article/194,2023-09-01
rss,Kan News,195,2023-09-01 16:10:00,Cabinet emergency session addresses hostage deal,Simulated article summary for category 'politics' from Kan News.,politics,https://kannews.co.il/article/195,2023-09-01
rss,Ynet,196,2023-09-02 11:07:00,Families demand updates on 45 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/196,2023-09-02
rss,Ynet,197,2023-09-02 21:10:00,Home Front Command updates shelter protocols for Tel Aviv,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/197,2023-09-02
rss,Ynet,198,2023-09-02 10:05:00,IDF reports 32 rockets intercepted over Tel Aviv,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/198,2023-09-02
rss,Ynet,199,2023-09-02 17:46:00,Cabinet emergency session addresses ground operation,Simulated article summary for category 'politics' from Ynet.,politics,https://ynet.co.il/article/199,2023-09-02
rss,Ynet,200,2023-09-02 18:22:00,Cabinet emergency session addresses ceasefire negotiations,Simulated article summary for category 'politics' from Ynet.,politics,https://ynet.co.il/article/200,2023-09-02
rss,Ynet,201,2023-09-02 15:37:00,Home Front Command updates shelter protocols for Kiryat Gat,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/201,2023-09-02
rss,Ynet,202,2023-09-02 16:58:00,Families demand updates on 40 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/202,2023-09-02
rss,Ynet,203,2023-09-02 19:25:00,Families demand updates on 7 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/203,2023-09-02
rss,Ynet,204,2023-09-02 18:34:00,World leaders react to latest developments in Israel-Gaza war,Simulated article summary for category 'international' from Ynet.,international,https://ynet.co.il/article/204,2023-09-02
rss,Ynet,205,2023-09-02 07:55:00,Home Front Command updates shelter protocols for Jerusalem,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/205,2023-09-02
rss,Ynet,206,2023-09-02 19:21:00,Cabinet emergency session addresses ground operation,Simulated article summary for category 'politics' from Ynet.,politics,https://ynet.co.il/article/206,2023-09-02
rss,Ynet,207,2023-09-02 06:08:00,Cabinet emergency session addresses Hamas leadership,Simulated article summary for category 'politics' from Ynet.,politics,https://ynet.co.il/article/207,2023-09-02
rss,Ynet,208,2023-09-02 09:26:00,Families demand updates on 30 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/208,2023-09-02
rss,Ynet,209,2023-09-02 23:27:00,IDF reports 5 rockets intercepted over Ashdod,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/209,2023-09-02
rss,Ynet,210,2023-09-02 13:41:00,Families demand updates on 16 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/210,2023-09-02
rss,Ynet,211,2023-09-02 08:16:00,Families demand updates on 26 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/211,2023-09-02
rss,Ynet,212,2023-09-02 23:24:00,Cabinet emergency session addresses Hamas leadership,Simulated article summary for category 'politics' from Ynet.,politics,https://ynet.co.il/article/212,2023-09-02
rss,Ynet,213,2023-09-02 10:42:00,Families demand updates on 26 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/213,2023-09-02
rss,Ynet,214,2023-09-02 23:46:00,Home Front Command updates shelter protocols for Kiryat Gat,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/214,2023-09-02
